村志代码 Gazetteer Code,村志书名 Gazetteer Title,Is the data available?,Start Year,End Year,Data,Category,Division1,Division2,Division3,Division4
0079,坦头村志,No,n/a,n/a,n/a,迁入 Migration In,,,知识青年 Educated Youth,
0079,坦头村志,No,n/a,n/a,n/a,农转非 Agricultural to Non-Agricultural Hukou / Change of Residency Status,,,人数 number of people,
0079,坦头村志,No,n/a,n/a,n/a,农转非 Agricultural to Non-Agricultural Hukou / Change of Residency Status,,,户数 number of households,
0079,坦头村志,No,n/a,n/a,n/a,迁入 Migration In,,,人数 number of people,
0079,坦头村志,No,n/a,n/a,n/a,迁出 Migration Out,,人数 number of people,,
0081,北仪仙村志,No,n/a,n/a,n/a,人口 Population,男性人口 Male Population,,,
0081,北仪仙村志,No,n/a,n/a,n/a,人口 Population,女性人口 Female Population,,,
0081,北仪仙村志,No,n/a,n/a,n/a,人口 Population,总人口 Total Population,,,
0081,北仪仙村志,No,n/a,n/a,n/a,流动人口/暂住人口 Migratory/Temporary Population,,,,
0081,北仪仙村志,No,n/a,n/a,n/a,出生人数 Number of Births,,,,
0081,北仪仙村志,No,n/a,n/a,n/a,自然出生率 Birth Rate (‰),,,,
0081,北仪仙村志,No,n/a,n/a,n/a,死亡人数 Number of Deaths,,,,
0081,北仪仙村志,No,n/a,n/a,n/a,死亡率 Death Rate (‰),,,,
0081,北仪仙村志,No,n/a,n/a,n/a,自然增长率 Natural Population Growth Rate (‰),,,,
0081,北仪仙村志,No,n/a,n/a,n/a,迁入 Migration In,,,户数 number of households,
0081,北仪仙村志,No,n/a,n/a,n/a,迁出 Migration Out,,,户数 number of households,
0081,北仪仙村志,No,n/a,n/a,n/a,迁入 Migration In,,,知识青年 Educated Youth,
0081,北仪仙村志,No,n/a,n/a,n/a,迁入 Migration In,,,知识青年 Educated Youth,
0081,北仪仙村志,No,n/a,n/a,n/a,农转非 Agricultural to Non-Agricultural Hukou / Change of Residency Status,,,人数 number of people,
0081,北仪仙村志,No,n/a,n/a,n/a,农转非 Agricultural to Non-Agricultural Hukou / Change of Residency Status,,,户数 number of households,
0081,北仪仙村志,No,n/a,n/a,n/a,迁入 Migration In,,,人数 number of people,
0081,北仪仙村志,No,n/a,n/a,n/a,迁出 Migration Out,,人数 number of people,,
0081,北仪仙村志,No,n/a,n/a,n/a,户数 Number of Household,,,,
0082,北良侯村志,No,n/a,n/a,n/a,户数 Number of Household,,,,
0082,北良侯村志,No,n/a,n/a,n/a,人口 Population,男性人口 Male Population,,,
0082,北良侯村志,No,n/a,n/a,n/a,人口 Population,女性人口 Female Population,,,
0082,北良侯村志,No,n/a,n/a,n/a,人口 Population,总人口 Total Population,,,
0082,北良侯村志,No,n/a,n/a,n/a,流动人口/暂住人口 Migratory/Temporary Population,,,,
0082,北良侯村志,No,n/a,n/a,n/a,出生人数 Number of Births,,,,
0082,北良侯村志,No,n/a,n/a,n/a,自然出生率 Birth Rate (‰),,,,
0082,北良侯村志,No,n/a,n/a,n/a,死亡人数 Number of Deaths,,,,
0082,北良侯村志,No,n/a,n/a,n/a,死亡率 Death Rate (‰),,,,
0082,北良侯村志,No,n/a,n/a,n/a,自然增长率 Natural Population Growth Rate (‰),,,,
0082,北良侯村志,No,n/a,n/a,n/a,迁入 Migration In,,,户数 number of households,
0082,北良侯村志,No,n/a,n/a,n/a,迁出 Migration Out,,,户数 number of households,
0082,北良侯村志,No,n/a,n/a,n/a,迁入 Migration In,,,知识青年 Educated Youth,
0082,北良侯村志,No,n/a,n/a,n/a,迁入 Migration In,,,知识青年 Educated Youth,
0082,北良侯村志,No,n/a,n/a,n/a,农转非 Agricultural to Non-Agricultural Hukou / Change of Residency Status,,,人数 number of people,
0082,北良侯村志,No,n/a,n/a,n/a,农转非 Agricultural to Non-Agricultural Hukou / Change of Residency Status,,,户数 number of households,
0082,北良侯村志,No,n/a,n/a,n/a,迁入 Migration In,,,人数 number of people,
0082,北良侯村志,No,n/a,n/a,n/a,迁出 Migration Out,,人数 number of people,,
0080,新店村志,No,n/a,n/a,n/a,户数 Number of Household,,,,
0080,新店村志,No,n/a,n/a,n/a,人口 Population,男性人口 Male Population,,,
0080,新店村志,No,n/a,n/a,n/a,人口 Population,女性人口 Female Population,,,
0080,新店村志,No,n/a,n/a,n/a,人口 Population,总人口 Total Population,,,
0080,新店村志,No,n/a,n/a,n/a,流动人口/暂住人口 Migratory/Temporary Population,,,,
0080,新店村志,No,n/a,n/a,n/a,出生人数 Number of Births,,,,
0080,新店村志,No,n/a,n/a,n/a,自然出生率 Birth Rate (‰),,,,
0080,新店村志,No,n/a,n/a,n/a,死亡人数 Number of Deaths,,,,
0080,新店村志,No,n/a,n/a,n/a,死亡率 Death Rate (‰),,,,
0080,新店村志,No,n/a,n/a,n/a,自然增长率 Natural Population Growth Rate (‰),,,,
0080,新店村志,No,n/a,n/a,n/a,迁入 Migration In,,,户数 number of households,
0080,新店村志,No,n/a,n/a,n/a,迁出 Migration Out,,,户数 number of households,
0080,新店村志,No,n/a,n/a,n/a,迁入 Migration In,,,知识青年 Educated Youth,
0080,新店村志,No,n/a,n/a,n/a,迁入 Migration In,,,知识青年 Educated Youth,
0080,新店村志,No,n/a,n/a,n/a,农转非 Agricultural to Non-Agricultural Hukou / Change of Residency Status,,,人数 number of people,
0080,新店村志,No,n/a,n/a,n/a,农转非 Agricultural to Non-Agricultural Hukou / Change of Residency Status,,,户数 number of households,
0080,新店村志,No,n/a,n/a,n/a,迁入 Migration In,,,人数 number of people,
0080,新店村志,No,n/a,n/a,n/a,迁出 Migration Out,,人数 number of people,,
0083,柏沟村志,No,n/a,n/a,n/a,户数 Number of Household,,,,
0083,柏沟村志,No,n/a,n/a,n/a,人口 Population,男性人口 Male Population,,,
0083,柏沟村志,No,n/a,n/a,n/a,人口 Population,女性人口 Female Population,,,
0083,柏沟村志,No,n/a,n/a,n/a,人口 Population,总人口 Total Population,,,
0083,柏沟村志,No,n/a,n/a,n/a,流动人口/暂住人口 Migratory/Temporary Population,,,,
0083,柏沟村志,Yes,1975,1994,205,出生人数 Number of Births,,,,
0083,柏沟村志,No,n/a,n/a,n/a,自然出生率 Birth Rate (‰),,,,
0083,柏沟村志,No,n/a,n/a,n/a,死亡人数 Number of Deaths,,,,
0083,柏沟村志,No,n/a,n/a,n/a,死亡率 Death Rate (‰),,,,
0083,柏沟村志,No,n/a,n/a,n/a,自然增长率 Natural Population Growth Rate (‰),,,,
0083,柏沟村志,No,n/a,n/a,n/a,迁入 Migration In,,,户数 number of households,
0083,柏沟村志,No,n/a,n/a,n/a,迁出 Migration Out,,,户数 number of households,
0083,柏沟村志,No,n/a,n/a,n/a,迁入 Migration In,,,知识青年 Educated Youth,
0083,柏沟村志,No,n/a,n/a,n/a,迁入 Migration In,,,知识青年 Educated Youth,
0083,柏沟村志,No,n/a,n/a,n/a,农转非 Agricultural to Non-Agricultural Hukou / Change of Residency Status,,,人数 number of people,
0083,柏沟村志,No,n/a,n/a,n/a,农转非 Agricultural to Non-Agricultural Hukou / Change of Residency Status,,,户数 number of households,
0083,柏沟村志,No,n/a,n/a,n/a,迁入 Migration In,,,人数 number of people,
0083,柏沟村志,No,n/a,n/a,n/a,迁出 Migration Out,,人数 number of people,,
0086,"石[kuan, 九+隹]村志",No,n/a,n/a,n/a,户数 Number of Household,,,,
0086,"石[kuan, 九+隹]村志",No,n/a,n/a,n/a,人口 Population,男性人口 Male Population,,,
0086,"石[kuan, 九+隹]村志",No,n/a,n/a,n/a,人口 Population,女性人口 Female Population,,,
0086,"石[kuan, 九+隹]村志",No,n/a,n/a,n/a,人口 Population,总人口 Total Population,,,
0086,"石[kuan, 九+隹]村志",No,n/a,n/a,n/a,流动人口/暂住人口 Migratory/Temporary Population,,,,
0086,"石[kuan, 九+隹]村志",No,n/a,n/a,n/a,出生人数 Number of Births,,,,
0086,"石[kuan, 九+隹]村志",No,n/a,n/a,n/a,自然出生率 Birth Rate (‰),,,,
0086,"石[kuan, 九+隹]村志",No,n/a,n/a,n/a,死亡人数 Number of Deaths,,,,
0086,"石[kuan, 九+隹]村志",No,n/a,n/a,n/a,死亡率 Death Rate (‰),,,,
0086,"石[kuan, 九+隹]村志",No,n/a,n/a,n/a,自然增长率 Natural Population Growth Rate (‰),,,,
0086,"石[kuan, 九+隹]村志",No,n/a,n/a,n/a,迁入 Migration In,,,户数 number of households,
0086,"石[kuan, 九+隹]村志",Yes,1978,1998,74,迁出 Migration Out,,,户数 number of households,
0086,"石[kuan, 九+隹]村志",No,n/a,n/a,n/a,迁入 Migration In,,,知识青年 Educated Youth,
0086,"石[kuan, 九+隹]村志",No,n/a,n/a,n/a,迁入 Migration In,,,知识青年 Educated Youth,
0086,"石[kuan, 九+隹]村志",No,n/a,n/a,n/a,农转非 Agricultural to Non-Agricultural Hukou / Change of Residency Status,,,人数 number of people,
0086,"石[kuan, 九+隹]村志",No,n/a,n/a,n/a,农转非 Agricultural to Non-Agricultural Hukou / Change of Residency Status,,,户数 number of households,
0086,"石[kuan, 九+隹]村志",No,n/a,n/a,n/a,迁入 Migration In,,,人数 number of people,
0086,"石[kuan, 九+隹]村志",Yes,1978,1998,223,迁出 Migration Out,,人数 number of people,,
0106,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,户数 Number of Household,,,,
0106,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,人口 Population,男性人口 Male Population,,,
0106,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,人口 Population,女性人口 Female Population,,,
0106,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,人口 Population,总人口 Total Population,,,
0106,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,流动人口/暂住人口 Migratory/Temporary Population,,,,
0106,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,出生人数 Number of Births,,,,
0106,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,自然出生率 Birth Rate (‰),,,,
0106,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,死亡人数 Number of Deaths,,,,
0106,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,死亡率 Death Rate (‰),,,,
0106,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,自然增长率 Natural Population Growth Rate (‰),,,,
0106,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,迁入 Migration In,,,户数 number of households,
0106,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,迁出 Migration Out,,,户数 number of households,
0106,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,迁入 Migration In,,,知识青年 Educated Youth,
0106,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,迁入 Migration In,,,知识青年 Educated Youth,
0106,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,农转非 Agricultural to Non-Agricultural Hukou / Change of Residency Status,,,人数 number of people,
0106,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,农转非 Agricultural to Non-Agricultural Hukou / Change of Residency Status,,,户数 number of households,
0106,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,迁入 Migration In,,,人数 number of people,
0106,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,迁出 Migration Out,,人数 number of people,,
0085,马鼻方志,No,n/a,n/a,n/a,户数 Number of Household,,,,
0085,马鼻方志,No,n/a,n/a,n/a,人口 Population,男性人口 Male Population,,,
0085,马鼻方志,No,n/a,n/a,n/a,人口 Population,女性人口 Female Population,,,
0085,马鼻方志,No,n/a,n/a,n/a,人口 Population,总人口 Total Population,,,
0085,马鼻方志,No,n/a,n/a,n/a,流动人口/暂住人口 Migratory/Temporary Population,,,,
0085,马鼻方志,No,n/a,n/a,n/a,出生人数 Number of Births,,,,
0085,马鼻方志,No,n/a,n/a,n/a,自然出生率 Birth Rate (‰),,,,
0085,马鼻方志,No,n/a,n/a,n/a,死亡人数 Number of Deaths,,,,
0085,马鼻方志,No,n/a,n/a,n/a,死亡率 Death Rate (‰),,,,
0085,马鼻方志,No,n/a,n/a,n/a,自然增长率 Natural Population Growth Rate (‰),,,,
0085,马鼻方志,No,n/a,n/a,n/a,迁入 Migration In,,,户数 number of households,
0085,马鼻方志,No,n/a,n/a,n/a,迁出 Migration Out,,,户数 number of households,
0085,马鼻方志,No,n/a,n/a,n/a,迁入 Migration In,,,知识青年 Educated Youth,
0085,马鼻方志,No,n/a,n/a,n/a,迁入 Migration In,,,知识青年 Educated Youth,
0085,马鼻方志,No,n/a,n/a,n/a,农转非 Agricultural to Non-Agricultural Hukou / Change of Residency Status,,,人数 number of people,
0085,马鼻方志,No,n/a,n/a,n/a,农转非 Agricultural to Non-Agricultural Hukou / Change of Residency Status,,,户数 number of households,
0085,马鼻方志,No,n/a,n/a,n/a,迁入 Migration In,,,人数 number of people,
0085,马鼻方志,No,n/a,n/a,n/a,迁出 Migration Out,,人数 number of people,,
0107,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,户数 Number of Household,,,,
0107,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,人口 Population,男性人口 Male Population,,,
0107,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,人口 Population,女性人口 Female Population,,,
0107,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,人口 Population,总人口 Total Population,,,
0107,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,流动人口/暂住人口 Migratory/Temporary Population,,,,
0107,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,出生人数 Number of Births,,,,
0107,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,自然出生率 Birth Rate (‰),,,,
0107,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,死亡人数 Number of Deaths,,,,
0107,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,死亡率 Death Rate (‰),,,,
0107,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,自然增长率 Natural Population Growth Rate (‰),,,,
0107,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,迁入 Migration In,,,户数 number of households,
0107,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,迁出 Migration Out,,,户数 number of households,
0107,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,迁入 Migration In,,,知识青年 Educated Youth,
0107,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,迁入 Migration In,,,知识青年 Educated Youth,
0107,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,农转非 Agricultural to Non-Agricultural Hukou / Change of Residency Status,,,人数 number of people,
0107,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,农转非 Agricultural to Non-Agricultural Hukou / Change of Residency Status,,,户数 number of households,
0107,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,迁入 Migration In,,,人数 number of people,
0107,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,迁出 Migration Out,,人数 number of people,,
0108,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,户数 Number of Household,,,,
0108,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,人口 Population,男性人口 Male Population,,,
0108,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,人口 Population,女性人口 Female Population,,,
0108,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,人口 Population,总人口 Total Population,,,
0108,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,流动人口/暂住人口 Migratory/Temporary Population,,,,
0108,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,出生人数 Number of Births,,,,
0108,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,自然出生率 Birth Rate (‰),,,,
0108,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,死亡人数 Number of Deaths,,,,
0108,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,死亡率 Death Rate (‰),,,,
0108,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,自然增长率 Natural Population Growth Rate (‰),,,,
0108,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,迁入 Migration In,,,户数 number of households,
0108,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,迁出 Migration Out,,,户数 number of households,
0108,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,迁入 Migration In,,,知识青年 Educated Youth,
0108,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,迁入 Migration In,,,知识青年 Educated Youth,
0108,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,农转非 Agricultural to Non-Agricultural Hukou / Change of Residency Status,,,人数 number of people,
0108,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,农转非 Agricultural to Non-Agricultural Hukou / Change of Residency Status,,,户数 number of households,
0108,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,迁入 Migration In,,,人数 number of people,
0108,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,迁出 Migration Out,,人数 number of people,,
0109,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,户数 Number of Household,,,,
0109,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,人口 Population,男性人口 Male Population,,,
0109,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,人口 Population,女性人口 Female Population,,,
0109,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,人口 Population,总人口 Total Population,,,
0109,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,流动人口/暂住人口 Migratory/Temporary Population,,,,
0109,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,出生人数 Number of Births,,,,
0109,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,自然出生率 Birth Rate (‰),,,,
0109,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,死亡人数 Number of Deaths,,,,
0109,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,死亡率 Death Rate (‰),,,,
0109,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,自然增长率 Natural Population Growth Rate (‰),,,,
0109,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,迁入 Migration In,,,户数 number of households,
0109,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,迁出 Migration Out,,,户数 number of households,
0109,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,迁入 Migration In,,,知识青年 Educated Youth,
0109,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,迁入 Migration In,,,知识青年 Educated Youth,
0109,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,农转非 Agricultural to Non-Agricultural Hukou / Change of Residency Status,,,人数 number of people,
0109,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,农转非 Agricultural to Non-Agricultural Hukou / Change of Residency Status,,,户数 number of households,
0109,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,迁入 Migration In,,,人数 number of people,
0109,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,迁出 Migration Out,,人数 number of people,,
0110,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,人口 Population,男性人口 Male Population,,,
0110,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,户数 Number of Household,,,,
0110,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,人口 Population,女性人口 Female Population,,,
0110,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,人口 Population,总人口 Total Population,,,
0110,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,流动人口/暂住人口 Migratory/Temporary Population,,,,
0110,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,出生人数 Number of Births,,,,
0110,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,自然出生率 Birth Rate (‰),,,,
0110,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,死亡人数 Number of Deaths,,,,
0110,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,死亡率 Death Rate (‰),,,,
0110,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,自然增长率 Natural Population Growth Rate (‰),,,,
0110,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,迁入 Migration In,,,户数 number of households,
0110,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,迁出 Migration Out,,,户数 number of households,
0110,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,迁入 Migration In,,,知识青年 Educated Youth,
0110,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,迁入 Migration In,,,知识青年 Educated Youth,
0110,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,农转非 Agricultural to Non-Agricultural Hukou / Change of Residency Status,,,人数 number of people,
0110,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,农转非 Agricultural to Non-Agricultural Hukou / Change of Residency Status,,,户数 number of households,
0110,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,迁入 Migration In,,,人数 number of people,
0110,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,迁出 Migration Out,,人数 number of people,,
0111,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,户数 Number of Household,,,,
0111,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,人口 Population,男性人口 Male Population,,,
0111,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,人口 Population,女性人口 Female Population,,,
0111,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,人口 Population,总人口 Total Population,,,
0111,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,流动人口/暂住人口 Migratory/Temporary Population,,,,
0111,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,出生人数 Number of Births,,,,
0111,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,自然出生率 Birth Rate (‰),,,,
0111,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,死亡人数 Number of Deaths,,,,
0111,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,死亡率 Death Rate (‰),,,,
0111,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,自然增长率 Natural Population Growth Rate (‰),,,,
0111,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,迁入 Migration In,,,户数 number of households,
0111,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,迁出 Migration Out,,,户数 number of households,
0111,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,迁入 Migration In,,,知识青年 Educated Youth,
0111,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,迁入 Migration In,,,知识青年 Educated Youth,
0111,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,农转非 Agricultural to Non-Agricultural Hukou / Change of Residency Status,,,人数 number of people,
0111,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,农转非 Agricultural to Non-Agricultural Hukou / Change of Residency Status,,,户数 number of households,
0111,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,迁入 Migration In,,,人数 number of people,
0111,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,迁出 Migration Out,,人数 number of people,,
0112,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,户数 Number of Household,,,,
0112,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,人口 Population,男性人口 Male Population,,,
0112,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,人口 Population,女性人口 Female Population,,,
0112,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,人口 Population,总人口 Total Population,,,
0112,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,流动人口/暂住人口 Migratory/Temporary Population,,,,
0112,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,出生人数 Number of Births,,,,
0112,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,自然出生率 Birth Rate (‰),,,,
0112,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,死亡人数 Number of Deaths,,,,
0112,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,死亡率 Death Rate (‰),,,,
0112,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,自然增长率 Natural Population Growth Rate (‰),,,,
0112,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,迁入 Migration In,,,户数 number of households,
0112,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,迁出 Migration Out,,,户数 number of households,
0112,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,迁入 Migration In,,,知识青年 Educated Youth,
0112,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,迁入 Migration In,,,知识青年 Educated Youth,
0112,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,农转非 Agricultural to Non-Agricultural Hukou / Change of Residency Status,,,人数 number of people,
0112,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,农转非 Agricultural to Non-Agricultural Hukou / Change of Residency Status,,,户数 number of households,
0112,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,迁入 Migration In,,,人数 number of people,
0112,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,迁出 Migration Out,,人数 number of people,,
0088,传字营村志,No,n/a,n/a,n/a,户数 Number of Household,,,,
0088,传字营村志,No,n/a,n/a,n/a,人口 Population,男性人口 Male Population,,,
0088,传字营村志,No,n/a,n/a,n/a,人口 Population,女性人口 Female Population,,,
0088,传字营村志,No,n/a,n/a,n/a,人口 Population,总人口 Total Population,,,
0088,传字营村志,No,n/a,n/a,n/a,流动人口/暂住人口 Migratory/Temporary Population,,,,
0088,传字营村志,No,n/a,n/a,n/a,出生人数 Number of Births,,,,
0088,传字营村志,No,n/a,n/a,n/a,自然出生率 Birth Rate (‰),,,,
0088,传字营村志,No,n/a,n/a,n/a,死亡人数 Number of Deaths,,,,
0088,传字营村志,No,n/a,n/a,n/a,死亡率 Death Rate (‰),,,,
0088,传字营村志,No,n/a,n/a,n/a,自然增长率 Natural Population Growth Rate (‰),,,,
0088,传字营村志,No,n/a,n/a,n/a,迁入 Migration In,,,户数 number of households,
0088,传字营村志,Yes,1970,1978,62,迁出 Migration Out,,,户数 number of households,
0088,传字营村志,No,n/a,n/a,n/a,迁入 Migration In,,,知识青年 Educated Youth,
0088,传字营村志,Yes,1973,1980,119,迁入 Migration In,,,知识青年 Educated Youth,
0088,传字营村志,Yes,1980,1982,325,农转非 Agricultural to Non-Agricultural Hukou / Change of Residency Status,,,人数 number of people,
0088,传字营村志,No,n/a,n/a,n/a,农转非 Agricultural to Non-Agricultural Hukou / Change of Residency Status,,,户数 number of households,
0088,传字营村志,No,n/a,n/a,n/a,迁入 Migration In,,,人数 number of people,
0088,传字营村志,Yes,1970,1978,243,迁出 Migration Out,,人数 number of people,,
0087,坦头村志,No,n/a,n/a,n/a,户数 Number of Household,,,,
0087,坦头村志,No,n/a,n/a,n/a,人口 Population,男性人口 Male Population,,,
0087,坦头村志,No,n/a,n/a,n/a,人口 Population,女性人口 Female Population,,,
0087,坦头村志,No,n/a,n/a,n/a,人口 Population,总人口 Total Population,,,
0087,坦头村志,No,n/a,n/a,n/a,流动人口/暂住人口 Migratory/Temporary Population,,,,
0087,坦头村志,No,n/a,n/a,n/a,出生人数 Number of Births,,,,
0087,坦头村志,No,n/a,n/a,n/a,自然出生率 Birth Rate (‰),,,,
0087,坦头村志,No,n/a,n/a,n/a,死亡人数 Number of Deaths,,,,
0087,坦头村志,No,n/a,n/a,n/a,死亡率 Death Rate (‰),,,,
0087,坦头村志,No,n/a,n/a,n/a,自然增长率 Natural Population Growth Rate (‰),,,,
0087,坦头村志,Yes,1949,2000,1,迁入 Migration In,,,户数 number of households,
0087,坦头村志,No,n/a,n/a,n/a,迁出 Migration Out,,,户数 number of households,
0087,坦头村志,No,n/a,n/a,n/a,迁入 Migration In,,,知识青年 Educated Youth,
0087,坦头村志,No,n/a,n/a,n/a,迁入 Migration In,,,知识青年 Educated Youth,
0087,坦头村志,No,n/a,n/a,n/a,农转非 Agricultural to Non-Agricultural Hukou / Change of Residency Status,,,人数 number of people,
0087,坦头村志,No,n/a,n/a,n/a,农转非 Agricultural to Non-Agricultural Hukou / Change of Residency Status,,,户数 number of households,
0087,坦头村志,Yes,1949,2000,10,迁入 Migration In,,,人数 number of people,
0087,坦头村志,No,n/a,n/a,n/a,迁出 Migration Out,,人数 number of people,,
0084,三力村志,No,n/a,n/a,n/a,户数 Number of Household,,,,
